external_ref_id,our_trade_id,timestamp,symbol,quantity,price,counterparty_id
EXT003809,TRD005522,2024-01-15T14:22:00.000Z,GOOGL,7651,84.18999999,CP19
EXT003810,TRD005523,2024-01-15T17:42:00.000Z,TSLA,6271,469.05,CP17
EXT003811,TRD005524,2024-01-15T19:12:00.000Z,META,7479,315.89,CP12
EXT003812,TRD005526,2024-01-15T19:25:00.000Z,GOOGL,5736,323.80,CP20
EXT003813,TRD005527,2024-01-15T20:01:00.000Z,TSLA,9376,386.25,CP5
EXT003814,TRD005528,2024-01-15T16:24:00.000Z,META,9530,432.44,CP11
EXT003815,TRD005529,2024-01-15T16:29:00.000Z,MSFT,5159,393.25,CP2
EXT003816,TRD005530,2024-01-15T20:21:00.000Z,TSLA,4086,545.74,CP2
EXT003817,TRD005531,2024-01-15T16:11:00.000Z,INVALID_SYM,5573,282.05,CP17
EXT003818,TRD005532,2024-01-15T19:53:00.000Z,INVALID_SYM,1166,471.36,CP14
EXT003819,TRD005537,2024-01-15T14:13:00.000Z,TSLA,3051,262.26,CP14
EXT003820,TRD005539,2024-01-15T19:24:00.000Z,JPM,7765,349.58,CP15
EXT003821,TRD005540,2024-01-15T15:25:00.000Z,NVDA,7519,155.64,CP5
EXT003822,TRD005541,2024-01-15T14:51:00.000Z,NVDA,5226,530.29,CP13
EXT003823,TRD005543,2024-01-15T18:13:00.000Z,META,9481,92.30,CP17
EXT003824,TRD005544,2024-01-15T14:44:00.000Z,META,6228,363.25,CP7
EXT003825,TRD005545,2024-01-15T14:03:00.000Z,TSLA,7826,517.98,CP17
EXT003826,TRD005546,2024-01-15T16:56:00.000Z,NVDA,8626,477.11,CP6
EXT003827,TRD005549,2024-01-15T19:14:00.000Z,INVALID_SYM,3446,291.53,CP15
EXT003828,TRD005550,2024-01-15T17:42:00.000Z,NVDA,1517,356.75,CP15
EXT003829,TRD005551,2024-01-15T18:02:00.000Z,MSFT,6924,104.50,CP2
EXT003830,TRD005555,2024-01-15T16:07:00.000Z,BAC,3419,,CP14
EXT003831,TRD005556,2024-01-15T18:10:00.000Z,AAPL,4660,469.16999999,CP17
EXT003832,TRD005557,2024-01-15T15:28:00.000Z,GOOGL,7220,508.36,CP11
EXT003833,TRD005558,2024-01-15T14:30:00.000Z,AMZN,2093,340.25,CP19
EXT003834,TRD005560,2024-01-15T16:01:00.000Z,AMZN,198,544.57,CP3
EXT003835,TRD005561,2024-01-15T20:51:00.000Z,AMZN,9685,195.91,CP14
EXT003836,TRD005563,2024-01-15T14:42:00.000Z,TSLA,1222,53.82,CP5
EXT003837,TRD005564,2024-01-15T16:17:00.000Z,META,6823,495.49,CP1
EXT003838,TRD005566,2024-01-15T16:29:00.000Z,INVALID_SYM,2614,517.53,CP13
EXT003839,TRD005568,2024-01-15T16:22:00.000Z,GOOGL,8557,336.89,CP8
EXT003840,TRD005570,2024-01-15T18:28:00.000Z,AMZN,1895,269.51,CP16
EXT003841,TRD005571,2024-01-15T17:12:00.000Z,AAPL,2630,246.32999999,CP3
EXT003842,TRD005572,2024-01-15T16:45:00.000Z,AAPL,1235,380.32999999,CP5
EXT003843,TRD005574,2024-01-15T18:15:00.000Z,AAPL,2846,452.97,CP11
EXT003844,TRD005575,2024-01-15T17:40:00.000Z,MSFT,2592,400.40,CP1
EXT003845,TRD005577,2024-01-15T19:56:00.000Z,INVALID_SYM,5589,223.15,CP15
EXT003846,TRD005578,2024-01-15T19:10:00.000Z,MSFT,7344,89.89,CP11
EXT003847,TRD005579,2024-01-15T14:23:00.000Z,NVDA,2174,458.29999999,CP6
EXT003848,TRD005581,2024-01-15T17:56:00.000Z,AAPL,,51.22,CP12
EXT003849,TRD005585,2024-01-15T19:19:00.000Z,META,4770,391.69,CP11
EXT003850,TRD005587,2024-01-15T16:34:00.000Z,INVALID_SYM,8754,79.82,CP7
EXT003851,TRD005588,2024-01-15T18:55:00.000Z,TSLA,5973,187.88,CP10
EXT003852,TRD005589,2024-01-15T17:33:00.000Z,NVDA,902,205.86,CP15
EXT003853,TRD005590,2024-01-15T16:29:00.000Z,AMZN,194,396.29,CP3
EXT003854,TRD005591,2024-01-15T20:35:00.000Z,NVDA,831,127.60,CP4
EXT003855,TRD005596,2024-01-15T18:07:00.000Z,META,8681,517.64,CP8
EXT003856,TRD005597,2024-01-15T20:06:00.000Z,INVALID_SYM,5098,394.89,CP3
EXT003857,TRD005598,2024-01-15T17:18:00.000Z,NVDA,3996,462.28,CP1
EXT003858,TRD005600,2024-01-15T14:02:00.000Z,TSLA,2643,265.37,CP3
EXT003859,TRD005601,2024-01-15T18:12:00.000Z,GOOGL,6674,301.33,CP6
EXT003860,TRD005602,2024-01-15T19:09:00.000Z,AAPL,4179,162.07,CP5
EXT003861,TRD005603,2024-01-15T19:28:00.000Z,AAPL,2088,252.64,CP1
EXT003862,TRD005605,2024-01-15T14:16:00.000Z,AAPL,9250,126.39,CP20
EXT003863,TRD005608,2024-01-15T16:39:00.000Z,TSLA,9381,464.71,CP6
EXT003864,TRD005609,2024-01-15T17:17:00.000Z,AAPL,8134,425.44,CP3
EXT003865,TRD005610,2024-01-15T17:19:00.000Z,AAPL,4990,248.45,CP3
EXT003866,TRD005611,2024-01-15T16:44:00.000Z,INVALID_SYM,7161,471.94,CP4
EXT003867,TRD005612,2024-01-15T20:21:00.000Z,META,4411,480.74,CP17
EXT003868,TRD005616,2024-01-15T14:07:00.000Z,TSLA,3740,445.02,CP4
EXT003869,TRD005620,2024-01-15T17:07:00.000Z,AAPL,9182,466.39,CP5
EXT003870,TRD005622,2024-01-15T18:57:00.000Z,TSLA,8224,509.92,CP7
EXT003871,TRD005625,2024-01-15T17:36:00.000Z,AMZN,4847,224.94,CP19
EXT003872,TRD005626,2024-01-15T15:07:00.000Z,META,242,213.39,CP7
EXT003873,TRD005628,2024-01-15T18:34:00.000Z,META,9663,296.84,CP7
EXT003874,TRD005629,2024-01-15T16:23:00.000Z,JPM,,,CP10
EXT003875,TRD005630,2024-01-15T20:10:00.000Z,JPM,5245,211.50,CP3
EXT003876,TRD005631,2024-01-15T17:28:00.000Z,GOOGL,7825,223.43,CP2
EXT003877,TRD005632,2024-01-15T14:05:00.000Z,AAPL,1154,470.31,CP17
EXT003878,TRD005633,2024-01-15T15:42:00.000Z,GOOGL,4361,74.87,CP15
EXT003879,TRD005635,2024-01-15T17:21:00.000Z,TSLA,5164,481.82,CP5
EXT003880,TRD005636,2024-01-15T15:33:00.000Z,JPM,3765,320.50,CP4
EXT003881,TRD005637,2024-01-15T17:10:00.000Z,NVDA,8977,497.21999998999996,CP20
EXT003882,TRD005638,2024-01-15T15:57:00.000Z,JPM,6165,307.15999998999996,CP8
EXT003883,TRD005640,2024-01-15T19:53:00.000Z,AMZN,4252,220.43,CP12
EXT003884,TRD005641,2024-01-15T18:28:00.000Z,AAPL,1235,249.18,CP6
EXT003885,TRD005645,2024-01-15T16:56:00.000Z,BAC,4596,241.97,CP14
EXT003886,TRD005646,2024-01-15T15:48:00.000Z,GOOGL,5959,316.67,CP13
EXT003887,TRD005647,2024-01-15T17:50:00.000Z,NVDA,4108,138.14,CP13
EXT003888,TRD005648,2024-01-15T17:04:00.000Z,AMZN,7781,98.22,CP1
EXT003889,TRD005650,2024-01-15T14:51:00.000Z,META,3594,535.97,CP1
EXT003890,TRD005651,2024-01-15T16:32:00.000Z,AMZN,175,486.68,CP6
EXT003891,TRD005652,2024-01-15T15:11:00.000Z,META,5694,95.26,CP4
EXT003892,TRD005654,2024-01-15T18:08:00.000Z,GOOGL,3441,258.14999998999997,CP11
EXT003893,TRD005655,2024-01-15T15:48:00.000Z,TSLA,7020,83.54999999,CP5
EXT003894,TRD005656,2024-01-15T14:20:00.000Z,BAC,7215,209.30,CP17
EXT003895,TRD005657,2024-01-15T14:37:00.000Z,TSLA,2764,544.32,CP14
EXT003896,TRD005658,2024-01-15T18:13:00.000Z,GOOGL,9246,292.92,CP3
EXT003897,TRD005659,2024-01-15T18:16:00.000Z,AMZN,7937,,CP2
EXT003898,TRD005660,2024-01-15T15:29:00.000Z,AAPL,682,82.16,CP2
EXT003899,TRD005661,2024-01-15T14:07:00.000Z,AAPL,2016,377.48,CP6
EXT003900,TRD005662,2024-01-15T17:18:00.000Z,INVALID_SYM,6873,499.61,CP9
EXT003901,TRD005663,2024-01-15T17:30:00.000Z,MSFT,8532,331.53,CP2
EXT003902,TRD005665,2024-01-15T20:32:00.000Z,AAPL,8067,447.73,CP12
EXT003903,TRD005666,2024-01-15T14:11:00.000Z,AAPL,4672,438.61,CP18
EXT003904,TRD005667,2024-01-15T16:16:00.000Z,AAPL,8547,134.24,CP6
EXT003905,TRD005668,2024-01-15T15:58:00.000Z,NVDA,9790,172.24,CP15
EXT003906,TRD005669,2024-01-15T17:04:00.000Z,META,5660,141.42,CP13
EXT003907,TRD005670,2024-01-15T20:03:00.000Z,NVDA,6447,523.86,CP16
EXT003908,TRD005671,2024-01-15T19:02:00.000Z,GOOGL,7621,402.70,CP8
EXT003909,TRD005673,2024-01-15T17:39:00.000Z,AAPL,707,228.04,CP3
EXT003910,TRD005675,2024-01-15T16:46:00.000Z,JPM,3028,391.61999999,CP4
EXT003911,TRD005676,2024-01-15T18:52:00.000Z,AMZN,9727,,CP1
EXT003912,TRD005677,2024-01-15T14:53:00.000Z,BAC,2875,455.90,CP10
EXT003913,TRD005678,2024-01-15T17:05:00.000Z,META,3981,349.10,CP12
EXT003914,TRD005679,2024-01-15T19:10:00.000Z,GOOGL,8260,293.24,CP14
EXT003915,TRD005681,2024-01-15T16:46:00.000Z,MSFT,4293,531.22,CP5
EXT003916,TRD005682,2024-01-15T17:48:00.000Z,INVALID_SYM,9235,159.61,CP7
EXT003917,TRD005683,2024-01-15T18:56:00.000Z,AMZN,3821,485.28,CP12
EXT003918,TRD005684,2024-01-15T17:22:00.000Z,NVDA,7328,207.03,CP5
EXT003919,TRD005685,2024-01-15T16:12:00.000Z,TSLA,9330,283.39,CP19
EXT003920,TRD005686,2024-01-15T18:20:00.000Z,JPM,9455,481.72,CP13
EXT003921,TRD005687,2024-01-15T20:56:00.000Z,INVALID_SYM,5707,254.45,CP17
EXT003922,TRD005688,2024-01-15T15:27:00.000Z,TSLA,6555,494.07,CP17
EXT003923,TRD005689,2024-01-15T15:45:00.000Z,MSFT,8329,426.72,CP2
EXT003924,TRD005690,2024-01-15T16:57:00.000Z,JPM,,61.80,CP20
EXT003925,TRD005691,2024-01-15T20:30:00.000Z,MSFT,3292,467.65,CP9
EXT003926,TRD005692,2024-01-15T20:09:00.000Z,AMZN,8338,341.88,CP13
EXT003927,TRD005693,2024-01-15T20:36:00.000Z,INVALID_SYM,1394,240.18,CP5
EXT003928,TRD005694,2024-01-15T15:33:00.000Z,NVDA,8914,253.24,CP15
EXT003929,TRD005695,2024-01-15T15:24:00.000Z,INVALID_SYM,2260,366.04,CP9
EXT003930,TRD005696,2024-01-15T17:57:00.000Z,INVALID_SYM,3616,410.06999999,CP19
EXT003931,TRD005697,2024-01-15T16:52:00.000Z,GOOGL,3435,366.20,CP9
EXT003932,TRD005698,2024-01-15T19:02:00.000Z,INVALID_SYM,1092,377.91,CP3
EXT003933,TRD005700,2024-01-15T18:09:00.000Z,AMZN,9277,369.16,CP19
EXT003934,TRD005701,2024-01-15T14:27:00.000Z,MSFT,5039,267.37,CP12
EXT003935,TRD005704,2024-01-15T20:24:00.000Z,BAC,3410,116.17,CP12
EXT003936,TRD005705,2024-01-15T14:11:00.000Z,TSLA,3583,271.90,CP17
EXT003937,TRD005706,2024-01-15T16:49:00.000Z,AAPL,290,372.61,CP10
EXT003938,TRD005708,2024-01-15T20:15:00.000Z,AMZN,4811,67.51,CP10
EXT003939,TRD005709,2024-01-15T17:37:00.000Z,BAC,4181,251.29,CP18
EXT003940,TRD005711,2024-01-15T19:03:00.000Z,INVALID_SYM,9446,541.96,CP15
EXT003941,TRD005713,2024-01-15T17:38:00.000Z,INVALID_SYM,3878,114.66,CP14
EXT003942,TRD005714,2024-01-15T15:13:00.000Z,TSLA,8320,325.45,CP3
EXT003943,TRD005716,2024-01-15T19:20:00.000Z,NVDA,214,531.49,CP13
EXT003944,TRD005717,2024-01-15T18:26:00.000Z,AMZN,9200,522.14,CP1
EXT003945,TRD005718,2024-01-15T16:13:00.000Z,META,343,426.68,CP4
EXT003946,TRD005719,2024-01-15T18:45:00.000Z,META,3012,50.89,CP2
EXT003947,TRD005720,2024-01-15T16:14:00.000Z,JPM,359,397.26,CP1
EXT003948,TRD005721,2024-01-15T19:41:00.000Z,JPM,6677,309.72,CP7
EXT003949,TRD005722,2024-01-15T16:00:00.000Z,AAPL,4792,532.21,CP8
EXT003950,TRD005723,2024-01-15T16:20:00.000Z,MSFT,6351,233.22,CP8
EXT003951,TRD005724,2024-01-15T16:55:00.000Z,JPM,9730,519.34,CP13
EXT003952,TRD005725,2024-01-15T16:25:00.000Z,JPM,2902,310.22,CP14
EXT003953,TRD005726,2024-01-15T18:26:00.000Z,TSLA,1936,210.31,CP6
EXT003954,TRD005727,2024-01-15T15:52:00.000Z,NVDA,495,158.11,CP4
EXT003955,TRD005728,2024-01-15T20:06:00.000Z,NVDA,4906,440.38,CP17
EXT003956,TRD005729,2024-01-15T20:19:00.000Z,GOOGL,5697,122.19,CP8
EXT003957,TRD005730,2024-01-15T16:34:00.000Z,NVDA,5021,399.68,CP15
EXT003958,TRD005733,2024-01-15T14:54:00.000Z,MSFT,6360,530.22,CP1
EXT003959,TRD005734,2024-01-15T18:48:00.000Z,JPM,9675,74.58,CP20
EXT003960,TRD005735,2024-01-15T18:59:00.000Z,NVDA,8531,448.55,CP14
EXT003961,TRD005737,2024-01-15T17:03:00.000Z,MSFT,3562,534.27,CP20
EXT003962,TRD005738,2024-01-15T20:58:00.000Z,NVDA,9049,519.63,CP18
EXT003963,TRD005739,2024-01-15T17:09:00.000Z,MSFT,4579,384.26999999,CP6
EXT003964,TRD005740,2024-01-15T14:01:00.000Z,TSLA,2295,149.00,CP4
EXT003965,TRD005741,2024-01-15T14:16:00.000Z,TSLA,254,372.99,CP17
EXT003966,TRD005742,2024-01-15T18:19:00.000Z,MSFT,8657,301.84,CP3
EXT003967,TRD005743,2024-01-15T17:54:00.000Z,MSFT,4266,245.73,CP9
EXT003968,TRD005744,2024-01-15T20:58:00.000Z,NVDA,1300,124.08,CP8
EXT003969,TRD005746,2024-01-15T19:57:00.000Z,NVDA,2030,125.24,CP11
EXT003970,TRD005747,2024-01-15T15:58:00.000Z,GOOGL,,,CP5
EXT003971,TRD005749,2024-01-15T19:02:00.000Z,MSFT,8438,351.85,CP17
EXT003972,TRD005750,2024-01-15T14:15:00.000Z,TSLA,352,343.09999998999996,CP17
EXT003973,TRD005751,2024-01-15T18:59:00.000Z,AMZN,1303,386.28,CP3
EXT003974,TRD005752,2024-01-15T20:31:00.000Z,AAPL,2215,540.29,CP5
EXT003975,TRD005753,2024-01-15T16:54:00.000Z,INVALID_SYM,6137,82.74999998999999,CP15
EXT003976,TRD005754,2024-01-15T14:35:00.000Z,INVALID_SYM,4749,368.62,CP5
EXT003977,TRD005755,2024-01-15T17:45:00.000Z,NVDA,2297,72.36,CP15
EXT003978,TRD005756,2024-01-15T20:04:00.000Z,META,3943,187.67,CP20
EXT003979,TRD005760,2024-01-15T15:53:00.000Z,JPM,2923,173.26,CP16
EXT003980,TRD005763,2024-01-15T15:05:00.000Z,META,7830,185.29,CP14
EXT003981,TRD005765,2024-01-15T15:00:00.000Z,AMZN,8240,491.53,CP13
EXT003982,TRD005766,2024-01-15T17:08:00.000Z,MSFT,4853,408.93,CP16
EXT003983,TRD005767,2024-01-15T14:19:00.000Z,INVALID_SYM,3415,377.71,CP4
EXT003984,TRD005771,2024-01-15T18:54:00.000Z,TSLA,8652,477.98,CP5
EXT003985,TRD005773,2024-01-15T20:19:00.000Z,AAPL,346,473.33,CP18
EXT003986,TRD005774,2024-01-15T18:37:00.000Z,AMZN,1423,193.76,CP4
EXT003987,TRD005775,2024-01-15T18:30:00.000Z,GOOGL,9858,494.01,CP4
EXT003988,TRD005776,2024-01-15T16:52:00.000Z,AMZN,9440,383.91,CP17
EXT003989,TRD005777,2024-01-15T17:24:00.000Z,INVALID_SYM,2191,510.35,CP6
EXT003990,TRD005778,2024-01-15T20:55:00.000Z,TSLA,8391,201.42,CP9
EXT003991,TRD005779,2024-01-15T18:16:00.000Z,BAC,,,CP8
EXT003992,TRD005780,2024-01-15T17:55:00.000Z,NVDA,5370,286.96,CP2
EXT003993,TRD005782,2024-01-15T20:21:00.000Z,NVDA,9732,384.23,CP12
EXT003994,TRD005783,2024-01-15T14:01:00.000Z,MSFT,5333,220.97,CP20
EXT003995,TRD005784,2024-01-15T14:45:00.000Z,TSLA,1298,176.19,CP12
EXT003996,TRD005785,2024-01-15T19:50:00.000Z,GOOGL,3286,76.50,CP19
EXT003997,TRD005786,2024-01-15T17:37:00.000Z,MSFT,462,392.65,CP13
EXT003998,TRD005789,2024-01-15T16:52:00.000Z,GOOGL,1733,220.43,CP1
EXT003999,TRD005790,2024-01-15T15:48:00.000Z,JPM,5317,338.69,CP14
EXT004000,TRD005791,2024-01-15T15:00:00.000Z,MSFT,5129,474.73999999,CP13
EXT004001,TRD005793,2024-01-15T17:03:00.000Z,JPM,7142,189.62,CP1
EXT004002,TRD005794,2024-01-15T15:19:00.000Z,TSLA,439,437.85,CP1
EXT004003,TRD005796,2024-01-15T20:22:00.000Z,TSLA,1483,493.36,CP2
EXT004004,TRD005797,2024-01-15T16:33:00.000Z,INVALID_SYM,114,196.24,CP13
EXT004005,TRD005799,2024-01-15T15:18:00.000Z,BAC,1210,50.69,CP1
EXT004006,TRD005800,2024-01-15T19:42:00.000Z,JPM,8857,331.69,CP12
EXT004007,TRD005801,2024-01-15T20:13:00.000Z,JPM,5596,220.29,CP2
EXT004008,TRD005802,2024-01-15T18:52:00.000Z,MSFT,5880,478.69,CP7
EXT004009,TRD005803,2024-01-15T20:05:00.000Z,MSFT,2199,298.35999999,CP14
EXT004010,TRD005804,2024-01-15T19:30:00.000Z,BAC,5685,148.21,CP4
EXT004011,TRD005805,2024-01-15T17:56:00.000Z,JPM,9532,376.48,CP14
EXT004012,TRD005806,2024-01-15T16:28:00.000Z,MSFT,3188,250.51,CP5
EXT004013,TRD005807,2024-01-15T15:57:00.000Z,JPM,107,454.82,CP10
EXT004014,TRD005809,2024-01-15T17:42:00.000Z,TSLA,2921,448.53,CP12
EXT004015,TRD005811,2024-01-15T15:20:00.000Z,BAC,1131,523.1799999899999,CP10
EXT004016,TRD005812,2024-01-15T20:57:00.000Z,NVDA,4364,483.89,CP5
EXT004017,TRD005813,2024-01-15T16:49:00.000Z,MSFT,8731,184.78,CP1
EXT004018,TRD005815,2024-01-15T14:17:00.000Z,AMZN,2427,432.01,CP2
EXT004019,TRD005816,2024-01-15T15:58:00.000Z,INVALID_SYM,997,186.83,CP8
EXT004020,TRD005817,2024-01-15T19:53:00.000Z,JPM,599,332.60,CP16
EXT004021,TRD005819,2024-01-15T17:37:00.000Z,JPM,2386,273.59,CP7
EXT004022,TRD005821,2024-01-15T18:44:00.000Z,NVDA,1605,487.13,CP3
EXT004023,TRD005824,2024-01-15T15:28:00.000Z,AAPL,7861,334.63,CP17
EXT004024,TRD005825,2024-01-15T15:44:00.000Z,NVDA,3956,421.60,CP3
EXT004025,TRD005826,2024-01-15T18:11:00.000Z,INVALID_SYM,1350,166.38,CP17
EXT004026,TRD005827,2024-01-15T18:18:00.000Z,META,315,325.25,CP10
EXT004027,TRD005828,2024-01-15T20:59:00.000Z,JPM,7914,500.41,CP1
EXT004028,TRD005830,2024-01-15T20:31:00.000Z,INVALID_SYM,6745,539.05,CP19
EXT004029,TRD005833,2024-01-15T18:32:00.000Z,TSLA,600,269.35,CP16
EXT004030,TRD005834,2024-01-15T16:37:00.000Z,META,5978,344.96,CP2
EXT004031,TRD005835,2024-01-15T20:48:00.000Z,NVDA,2290,279.85,CP9
EXT004032,TRD005837,2024-01-15T14:30:00.000Z,AMZN,4505,371.40,CP4
EXT004033,TRD005838,2024-01-15T16:00:00.000Z,AAPL,5157,310.55,CP16
EXT004034,TRD005839,2024-01-15T17:13:00.000Z,INVALID_SYM,1584,252.10999999,CP4
EXT004035,TRD005840,2024-01-15T15:26:00.000Z,META,,460.08999998999997,CP17
EXT004036,TRD005841,2024-01-15T15:54:00.000Z,AMZN,5780,215.37,CP15
EXT004037,TRD005842,2024-01-15T17:07:00.000Z,JPM,3481,248.93,CP20
EXT004038,TRD005843,2024-01-15T20:02:00.000Z,TSLA,9435,150.33,CP4
EXT004039,TRD005844,2024-01-15T17:24:00.000Z,NVDA,5830,345.57,CP19
EXT004040,TRD005845,2024-01-15T19:56:00.000Z,AMZN,9371,193.62,CP17
EXT004041,TRD005846,2024-01-15T16:42:00.000Z,BAC,381,368.74,CP5
EXT004042,TRD005847,2024-01-15T20:01:00.000Z,BAC,6573,74.53,CP1
EXT004043,TRD005848,2024-01-15T18:34:00.000Z,JPM,2845,466.89,CP11
EXT004044,TRD005849,2024-01-15T18:38:00.000Z,JPM,7542,374.17,CP16
EXT004045,TRD005850,2024-01-15T18:41:00.000Z,MSFT,9342,,CP7
EXT004046,TRD005853,2024-01-15T20:11:00.000Z,JPM,703,507.56,CP16
EXT004047,TRD005854,2024-01-15T14:43:00.000Z,MSFT,9774,285.71,CP4
EXT004048,TRD005855,2024-01-15T20:02:00.000Z,META,9916,549.87,CP2
EXT004049,TRD005858,2024-01-15T20:53:00.000Z,GOOGL,2755,227.32,CP6
EXT004050,TRD005859,2024-01-15T17:12:00.000Z,AMZN,5023,129.38,CP17
EXT004051,TRD005860,2024-01-15T16:00:00.000Z,JPM,2311,,CP1
EXT004052,TRD005864,2024-01-15T17:40:00.000Z,BAC,1647,454.32,CP8
EXT004053,TRD005865,2024-01-15T15:10:00.000Z,MSFT,4713,496.83,CP9
EXT004054,TRD005870,2024-01-15T17:29:00.000Z,BAC,5298,54.61,CP14
EXT004055,TRD005872,2024-01-15T20:45:00.000Z,BAC,9681,212.53,CP13
EXT004056,TRD005873,2024-01-15T18:35:00.000Z,META,7751,322.18,CP2
EXT004057,TRD005874,2024-01-15T20:33:00.000Z,AAPL,509,547.77,CP3
EXT004058,TRD005875,2024-01-15T15:27:00.000Z,AMZN,9236,187.50,CP16
EXT004059,TRD005877,2024-01-15T15:47:00.000Z,GOOGL,10056,170.04,CP13
EXT004060,TRD005878,2024-01-15T14:43:00.000Z,GOOGL,656,475.21999998999996,CP4
EXT004061,TRD005879,2024-01-15T18:00:00.000Z,NVDA,1716,354.74,CP9
EXT004062,TRD005881,2024-01-15T15:07:00.000Z,AAPL,7790,316.83,CP5
EXT004063,TRD005882,2024-01-15T17:28:00.000Z,NVDA,5249,140.82,CP5
EXT004064,TRD005885,2024-01-15T16:04:00.000Z,GOOGL,9292,285.28,CP5
EXT004065,TRD005887,2024-01-15T16:19:00.000Z,AAPL,9423,491.55,CP6
EXT004066,TRD005888,2024-01-15T18:24:00.000Z,MSFT,6365,182.55,CP17
EXT004067,TRD005889,2024-01-15T18:35:00.000Z,AAPL,4218,232.78,CP4
EXT004068,TRD005890,2024-01-15T15:49:00.000Z,AAPL,6034,390.01,CP4
EXT004069,TRD005891,2024-01-15T18:43:00.000Z,BAC,9181,307.82,CP14
EXT004070,TRD005892,2024-01-15T14:49:00.000Z,AAPL,5573,163.94,CP1
EXT004071,TRD005893,2024-01-15T19:04:00.000Z,GOOGL,7186,167.23,CP17
EXT004072,TRD005895,2024-01-15T17:12:00.000Z,JPM,5299,53.13,CP15
EXT004073,TRD005898,2024-01-15T17:30:00.000Z,MSFT,7678,102.91,CP8
EXT004074,TRD005899,2024-01-15T20:40:00.000Z,GOOGL,4908,169.94,CP1
EXT004075,TRD005900,2024-01-15T17:36:00.000Z,MSFT,6020,455.04,CP10
EXT004076,TRD005901,2024-01-15T20:35:00.000Z,MSFT,1955,180.30,CP6
EXT004077,TRD005903,2024-01-15T19:59:00.000Z,BAC,6735,160.84,CP16
EXT004078,TRD005904,2024-01-15T20:32:00.000Z,INVALID_SYM,8818,361.13,CP15
EXT004079,TRD005910,2024-01-15T17:11:00.000Z,JPM,8653,190.23,CP12
EXT004080,TRD005911,2024-01-15T17:02:00.000Z,GOOGL,7502,169.76,CP2
EXT004081,TRD005914,2024-01-15T18:31:00.000Z,AAPL,1399,118.05999999,CP19
EXT004082,TRD005915,2024-01-15T16:25:00.000Z,JPM,6777,405.66,CP13
EXT004083,TRD005916,2024-01-15T20:37:00.000Z,AMZN,429,344.32,CP11
EXT004084,TRD005917,2024-01-15T20:23:00.000Z,JPM,7849,195.45,CP8
EXT004085,TRD005919,2024-01-15T15:59:00.000Z,GOOGL,,334.35,CP17
EXT004086,TRD005920,2024-01-15T15:05:00.000Z,INVALID_SYM,4133,269.68,CP14
EXT004087,TRD005921,2024-01-15T15:01:00.000Z,INVALID_SYM,3868,159.79999999,CP7
EXT004088,TRD005922,2024-01-15T16:13:00.000Z,TSLA,8924,482.41,CP15
EXT004089,TRD005923,2024-01-15T19:44:00.000Z,NVDA,7093,59.049999989999996,CP16
EXT004090,TRD005925,2024-01-15T17:29:00.000Z,NVDA,7893,509.01,CP17
EXT004091,TRD005926,2024-01-15T20:33:00.000Z,MSFT,531,139.33999999000002,CP16
EXT004092,TRD005927,2024-01-15T17:52:00.000Z,JPM,7741,148.82,CP15
EXT004093,TRD005928,2024-01-15T18:24:00.000Z,META,5486,249.93,CP19
EXT004094,TRD005929,2024-01-15T18:37:00.000Z,NVDA,2392,,CP10
EXT004095,TRD005930,2024-01-15T17:56:00.000Z,NVDA,4650,517.55,CP7
EXT004096,TRD005932,2024-01-15T19:23:00.000Z,INVALID_SYM,143,399.04,CP2
EXT004097,TRD005934,2024-01-15T15:14:00.000Z,TSLA,5023,167.68,CP3
EXT004098,TRD005935,2024-01-15T17:32:00.000Z,JPM,6973,442.39,CP4
EXT004099,TRD005936,2024-01-15T16:57:00.000Z,AAPL,3162,56.54,CP1
EXT004100,TRD005937,2024-01-15T14:16:00.000Z,AAPL,1000,394.40,CP9
EXT004101,TRD005938,2024-01-15T16:51:00.000Z,MSFT,9949,197.36,CP9
EXT004102,TRD005940,2024-01-15T15:09:00.000Z,NVDA,6439,141.25,CP1
EXT004103,TRD005942,2024-01-15T20:48:00.000Z,BAC,3361,121.57,CP14
EXT004104,TRD005943,2024-01-15T16:53:00.000Z,INVALID_SYM,3058,393.52999998999996,CP18
EXT004105,TRD005945,2024-01-15T20:53:00.000Z,INVALID_SYM,9620,318.40,CP14
EXT004106,TRD005946,2024-01-15T16:27:00.000Z,TSLA,559,407.41,CP20
EXT004107,TRD005947,2024-01-15T17:44:00.000Z,META,7465,402.70,CP1
EXT004108,TRD005948,2024-01-15T16:51:00.000Z,AAPL,8262,444.13,CP13
EXT004109,TRD005949,2024-01-15T19:13:00.000Z,TSLA,,58.67,CP13
EXT004110,TRD005950,2024-01-15T18:44:00.000Z,AAPL,199,393.77,CP6
EXT004111,TRD005951,2024-01-15T16:30:00.000Z,BAC,7218,361.27,CP12
EXT004112,TRD005954,2024-01-15T17:51:00.000Z,JPM,3357,134.20999999,CP2
EXT004113,TRD005956,2024-01-15T18:29:00.000Z,AMZN,3472,384.11,CP12
EXT004114,TRD005957,2024-01-15T18:05:00.000Z,BAC,6017,306.92,CP13
EXT004115,TRD005958,2024-01-15T14:02:00.000Z,AAPL,7430,509.11,CP2
EXT004116,TRD005961,2024-01-15T15:32:00.000Z,MSFT,1065,90.69,CP13
EXT004117,TRD005962,2024-01-15T17:45:00.000Z,MSFT,4977,524.40,CP9
